Expanded states,MemoryError,Useful macros,config,group,instance,memory,overall_time,plan_size,real,retval,run,set,solved,sys,user
98,False,,,set_2_hadd,problem_94.anml,453192,0.8756678104400635,13,4.468846999999999,0,,set_2,True,0.907696,3.5611509999999997
123,False,,,set_2_hadd,problem_2.anml,454936,0.8016386032104492,6,4.487486,0,,set_2,True,0.7937179999999999,3.693768
340,False,,,set_2_hadd,problem_42.anml,454664,2.2824339866638184,9,5.918343,0,,set_2,True,0.838376,5.079967
13,False,,,set_2_hadd,problem_1.anml,453324,0.41016435623168945,4,3.861025,0,,set_2,True,0.6788109999999999,3.182214
177,False,,,set_2_hadd,problem_24.anml,454860,1.052971363067627,7,4.699521,0,,set_2,True,0.810699,3.8888220000000002
79,False,,,set_2_hadd,problem_32.anml,453756,0.7427303791046143,11,4.177003,0,,set_2,True,0.7333419999999999,3.443661
79,False,,,set_2_hadd,problem_58.anml,451212,0.7486281394958496,11,4.333209,0,,set_2,True,0.787025,3.5461840000000002
97,False,,,set_2_hadd,problem_166.anml,452836,0.8781507015228271,12,4.419668,0,,set_2,True,0.800705,3.618963
108,False,,,set_2_hadd,problem_226.anml,452864,0.9668781757354736,13,4.542899,0,,set_2,True,0.747709,3.79519
470,False,,,set_2_hadd,problem_190.anml,455992,3.8102071285247803,13,7.3248169999999995,0,,set_2,True,0.8482649999999999,6.476552
607,False,,,set_2_hadd,problem_178.anml,452864,4.812742233276367,13,8.439729999999999,0,,set_2,True,0.915083,7.524647
658,False,,,set_2_hadd,problem_138.anml,456092,5.186701059341431,13,8.776954,0,,set_2,True,0.8867229999999999,7.890231
607,False,,,set_2_hadd,problem_204.anml,455272,4.797614812850952,13,8.358832,0,,set_2,True,0.768967,7.589865
697,False,,,set_2_hadd,problem_206.anml,456884,5.53619122505188,13,9.219213,0,,set_2,True,0.809711,8.409502
177,False,,,set_2_hadd,problem_16.anml,452780,1.0557861328125,7,4.637001,0,,set_2,True,0.8620270000000001,3.774974
109,False,,,set_2_hadd,problem_25.anml,452384,0.9804315567016602,13,4.798558,0,,set_2,True,0.808879,3.9896789999999998
1159,False,,,set_2_hadd,problem_186.anml,465632,10.186840772628784,11,13.746944,0,,set_2,True,0.782805,12.964139
15972,False,,,set_2_hadd,problem_370.anml,1290904,136.9112367630005,17,140.474843,0,,set_2,True,1.674948,138.799895
103,False,,,set_2_hadd,problem_40.anml,454728,0.8496110439300537,11,4.366525,0,,set_2,True,0.838471,3.528054
25843,False,,,set_2_hadd,problem_466.anml,1399024,211.65813493728638,14,215.185841,0,,set_2,True,1.7040579999999999,213.481783
191,False,,,set_2_hadd,problem_160.anml,454852,1.3472228050231934,11,4.840084,0,,set_2,True,0.819087,4.020997
151,False,,,set_2_hadd,problem_140.anml,453280,1.237365484237671,14,4.872247,0,,set_2,True,0.89835,3.973897
151,False,,,set_2_hadd,problem_200.anml,452856,1.22432279586792,14,4.71797,0,,set_2,True,0.809102,3.908868
358,False,,,set_2_hadd,problem_44.anml,455172,2.4033732414245605,9,5.957451,0,,set_2,True,0.7589119999999999,5.198539
40103,False,,,set_2_hadd,problem_360.anml,2752104,373.54032850265503,20,377.041886,0,,set_2,True,2.914201,374.127685
27505,False,,,set_2_hadd,problem_434.anml,2013768,253.01837944984436,17,256.55762500000003,0,,set_2,True,2.041071,254.516554
59906,False,,,set_2_hadd,problem_475.anml,2680352,388.5970118045807,28,392.05086600000004,0,,set_2,True,2.775073,389.275793
97,False,,,set_2_hadd,problem_154.anml,453400,0.9085063934326172,12,4.615279,0,,set_2,True,0.8459049999999999,3.769374
44810,False,,,set_2_hadd,problem_314.anml,2255944,348.4315733909607,14,352.054162,0,,set_2,True,2.391348,349.662814
136,False,,,set_2_hadd,problem_192.anml,449764,1.1551227569580078,13,4.710198999999999,0,,set_2,True,0.684016,4.026183
340,False,,,set_2_hadd,problem_34.anml,452532,2.282724618911743,9,5.94546,0,,set_2,True,0.865899,5.079561
262,False,,,set_2_hadd,problem_15.anml,453064,1.9546637535095215,15,5.50809,0,,set_2,True,0.916612,4.591478
108,False,,,set_2_hadd,problem_156.anml,453388,0.9317679405212402,13,4.33863,0,,set_2,True,0.7985319999999999,3.540098
36796,False,,,set_2_hadd,problem_344.anml,2612928,352.9988420009613,20,356.35943100000003,0,,set_2,True,2.554861,353.80457
7,False,,,set_2_hadd,problem_0.anml,452436,0.3040046691894531,2,3.809608,0,,set_2,True,0.829517,2.980091
102,False,,,set_2_hadd,problem_18.anml,454256,0.7738523483276367,8,4.304186,0,,set_2,True,0.7900499999999999,3.5141359999999997
245,False,,,set_2_hadd,problem_202.anml,453284,1.8418333530426025,14,5.327501,0,,set_2,True,0.757593,4.569908
,False,,,set_2_hadd,problem_157.anml,3237140,,,601.910616,137,,set_2,,3.335298,598.575318
,False,,,set_2_hadd,problem_319.anml,3400948,,,602.031284,137,,set_2,,3.450764,598.58052
,False,,,set_2_hadd,problem_414.anml,4353340,,,602.030373,137,,set_2,,4.610353,597.42002
,False,,,set_2_hadd,problem_296.anml,3620536,,,601.989048,137,,set_2,,3.517211,598.471837
,False,,,set_2_hadd,problem_165.anml,3240716,,,601.940005,137,,set_2,,3.410014,598.529991
,False,,,set_2_hadd,problem_233.anml,3151640,,,601.961311,137,,set_2,,3.09726,598.864051
,False,,,set_2_hadd,problem_474.anml,2607336,,,601.942308,137,,set_2,,3.004378,598.93793
,False,,,set_2_hadd,problem_463.anml,3855872,,,602.003697,137,,set_2,,3.7227449999999997,598.280952
,False,,,set_2_hadd,problem_335.anml,4915600,,,602.011607,137,,set_2,,5.157722,596.853885
,False,,,set_2_hadd,problem_396.anml,4286896,,,602.033781,137,,set_2,,4.879568,597.154213
,False,,,set_2_hadd,problem_371.anml,4906576,,,602.0616689999999,137,,set_2,,4.707119,597.35455
112,False,,,set_2_hadd,problem_162.anml,454636,0.9428260326385498,12,4.429818,0,,set_2,True,0.8033129999999999,3.626505
112,False,,,set_2_hadd,problem_236.anml,454068,0.9466466903686523,12,4.538651,0,,set_2,True,0.763359,3.775292
79,False,,,set_2_hadd,problem_46.anml,453344,0.7584819793701172,11,4.3011230000000005,0,,set_2,True,0.777548,3.523575
,False,,,set_2_hadd,problem_225.anml,3136952,,,601.9535880000001,137,,set_2,,3.367505,598.586083
,False,,,set_2_hadd,problem_355.anml,2887716,,,601.934095,137,,set_2,,3.43269,598.501405
,False,,,set_2_hadd,problem_451.anml,2874972,,,601.9374770000001,137,,set_2,,3.2014839999999998,598.735993
,False,,,set_2_hadd,problem_99.anml,3306936,,,601.951619,137,,set_2,,3.478063,598.473556
,False,,,set_2_hadd,problem_299.anml,5018692,,,602.013868,137,,set_2,,4.657795,597.356073
,False,,,set_2_hadd,problem_307.anml,4945480,,,602.0853820000001,137,,set_2,,4.522586,597.562796
,False,,,set_2_hadd,problem_265.anml,3275188,,,601.953826,137,,set_2,,3.656457,598.297369
,False,,,set_2_hadd,problem_251.anml,4277936,,,602.0047950000001,137,,set_2,,4.04366,597.961135
,False,,,set_2_hadd,problem_272.anml,2522884,,,601.939201,137,,set_2,,2.87219,599.067011
31756,False,,,set_2_hadd,problem_440.anml,2302320,298.2686560153961,20,301.701054,0,,set_2,True,2.256379,299.4446750000001
102,False,,,set_2_hadd,problem_10.anml,453556,0.7825577259063721,8,4.440545,0,,set_2,True,0.8088059999999999,3.631739
607,False,,,set_2_hadd,problem_222.anml,453656,4.695379734039307,13,8.304492,0,,set_2,True,0.795765,7.508727
26992,False,,,set_2_hadd,problem_450.anml,1955656,230.8412754535675,21,234.270605,0,,set_2,True,2.002707,232.267898
,False,,,set_2_hadd,problem_293.anml,3382540,,,601.974648,137,,set_2,,3.3534319999999997,598.621216
,False,,,set_2_hadd,problem_153.anml,3142532,,,601.9325670000001,137,,set_2,,3.454009,598.478558
,False,,,set_2_hadd,problem_464.anml,2089240,,,601.906876,137,,set_2,,2.583089,599.323787
,False,,,set_2_hadd,problem_329.anml,4899544,,,602.022459,137,,set_2,,4.73378,597.288679
106,False,,,set_2_hadd,problem_128.anml,453016,0.942570686340332,13,4.5132449999999995,0,,set_2,True,0.7959569999999999,3.717288
697,False,,,set_2_hadd,problem_114.anml,454480,5.435757637023926,13,9.012913999999999,0,,set_2,True,0.68879,8.324124
8896,False,,,set_2_hadd,problem_33.anml,680220,50.0061092376709,20,53.618486,0,,set_2,True,1.091246,52.52724
,False,,,set_2_hadd,problem_207.anml,3295976,,,601.9244480000001,137,,set_2,,3.361113,598.563335
,False,,,set_2_hadd,problem_223.anml,3379576,,,601.963952,137,,set_2,,3.348128,598.615824
,False,,,set_2_hadd,problem_321.anml,4138004,,,602.014268,137,,set_2,,3.975969,598.038299
41383,False,,,set_2_hadd,problem_452.anml,2843704,379.9840552806854,20,383.553247,0,,set_2,True,2.835174,380.71807299999995
,False,,,set_2_hadd,problem_237.anml,3126156,,,601.956726,137,,set_2,,3.495038,598.461688
,False,,,set_2_hadd,problem_231.anml,3250684,,,602.013191,137,,set_2,,3.203127,598.810064
,False,,,set_2_hadd,problem_278.anml,4218364,,,602.017981,137,,set_2,,4.182362,597.835619
,False,,,set_2_hadd,problem_151.anml,3323888,,,602.010366,137,,set_2,,3.331017,598.679349
,False,,,set_2_hadd,problem_431.anml,2010588,,,601.9183159999999,137,,set_2,,2.410864,599.507452
,False,,,set_2_hadd,problem_254.anml,2942800,,,601.945856,137,,set_2,,3.071405,598.874451
,False,,,set_2_hadd,problem_304.anml,2054884,,,601.935314,137,,set_2,,2.663772,599.271542
,False,,,set_2_hadd,problem_480.anml,2525140,,,601.958797,137,,set_2,,3.074938,598.883859
,False,,,set_2_hadd,problem_211.anml,3084152,,,602.002565,137,,set_2,,3.36748,598.635085
57972,False,,,set_2_hadd,problem_75.anml,1950492,275.4598264694214,18,279.131245,0,,set_2,True,2.242873,276.888372
,False,,,set_2_hadd,problem_277.anml,1752748,,,601.9047489999999,137,,set_2,,2.438454,599.466295
,False,,,set_2_hadd,problem_69.anml,3873808,,,602.005565,137,,set_2,,3.876839,598.128726
,False,,,set_2_hadd,problem_340.anml,2082660,,,601.9415759999999,137,,set_2,,2.426756,599.51482
,False,,,set_2_hadd,problem_221.anml,3113288,,,601.965266,137,,set_2,,3.215014,598.750252
,False,,,set_2_hadd,problem_294.anml,2814640,,,601.960913,137,,set_2,,3.16921,598.791703
,False,,,set_2_hadd,problem_264.anml,2881472,,,601.98361,137,,set_2,,2.994723,598.988887
36656,False,,,set_2_hadd,problem_458.anml,1921896,296.71331214904785,16,300.165174,0,,set_2,True,2.176714,297.98846
,False,,,set_2_hadd,problem_400.anml,3767752,,,601.993678,137,,set_2,,3.82213,598.171548
57972,False,,,set_2_hadd,problem_77.anml,1950268,289.504994392395,18,293.076845,0,,set_2,True,2.040485,291.03636
,False,,,set_2_hadd,problem_363.anml,3887076,,,601.97488,137,,set_2,,3.6304119999999998,598.344468
48799,False,,,set_2_hadd,problem_436.anml,3772784,507.4419186115265,21,510.98023,0,,set_2,True,3.7784839999999997,507.20174600000007
48764,False,,,set_2_hadd,problem_388.anml,3768816,516.4245014190674,21,519.7693489999999,0,,set_2,True,3.7687,516.000649
,False,,,set_2_hadd,problem_483.anml,3942404,,,601.9295279999999,137,,set_2,,3.995204,597.934324
,False,,,set_2_hadd,problem_412.anml,3244276,,,601.93242,137,,set_2,,3.351403,598.581017
,False,,,set_2_hadd,problem_399.anml,4768776,,,602.0387619999999,137,,set_2,,4.449949,597.588813
,False,,,set_2_hadd,problem_290.anml,4225720,,,602.0016420000001,137,,set_2,,4.092932,597.90871
50308,False,,,set_2_hadd,problem_368.anml,3847540,525.7933773994446,21,529.180008,0,,set_2,True,4.196285,524.983723
,False,,,set_2_hadd,problem_271.anml,3394048,,,601.981964,137,,set_2,,3.335302,598.646662
,False,,,set_2_hadd,problem_421.anml,992668,,,601.910386,137,,set_2,,1.891533,600.018853
,False,,,set_2_hadd,problem_288.anml,4124808,,,601.991976,137,,set_2,,3.753749,598.238227
,False,,,set_2_hadd,problem_449.anml,2744276,,,601.911543,137,,set_2,,3.418675,598.492868
,False,,,set_2_hadd,problem_185.anml,3258388,,,601.975165,137,,set_2,,3.239871,598.735294
,False,,,set_2_hadd,problem_161.anml,3720684,,,601.989698,137,,set_2,,3.9386479999999997,598.05105
,False,,,set_2_hadd,problem_443.anml,3878000,,,602.002831,137,,set_2,,3.763851,598.23898
,False,,,set_2_hadd,problem_425.anml,3891336,,,601.906221,137,,set_2,,3.858256,598.047965
,False,,,set_2_hadd,problem_470.anml,3227608,,,601.976263,137,,set_2,,3.39072,598.585543
,False,,,set_2_hadd,problem_89.anml,3147808,,,601.955051,137,,set_2,,3.300325,598.654726
,False,,,set_2_hadd,problem_384.anml,3949076,,,602.0205060000001,137,,set_2,,3.98904,598.031466
,False,,,set_2_hadd,problem_404.anml,3797408,,,601.9673100000001,137,,set_2,,3.6042870000000002,598.363023
,False,,,set_2_hadd,problem_291.anml,4716532,,,602.040205,137,,set_2,,4.589373,597.450832
,False,,,set_2_hadd,problem_385.anml,1693744,,,601.896317,137,,set_2,,2.34281,599.553507
,False,,,set_2_hadd,problem_333.anml,1747508,,,601.88803,137,,set_2,,2.224081,599.663949
,False,,,set_2_hadd,problem_252.anml,2821380,,,601.9749410000001,137,,set_2,,3.1526439999999996,598.822297
,False,,,set_2_hadd,problem_306.anml,4216776,,,602.022245,137,,set_2,,4.470953,597.551292
,False,,,set_2_hadd,problem_326.anml,2542992,,,601.922637,137,,set_2,,2.966326,598.956311
,False,,,set_2_hadd,problem_119.anml,3122620,,,601.9060910000001,137,,set_2,,3.378986,598.527105
14,False,37,,set_3_hadd_PA_minus,problem_282.anml,452240,0.6195225715637207,9,4.263484,0,,set_3,True,0.8848889999999999,3.378595
26,False,35,,set_3_hadd_PA_minus,problem_168.anml,452536,0.6635637283325195,10,4.401446,0,,set_3,True,0.841926,3.55952
37,False,36,,set_3_hadd_PA_minus,problem_150.anml,449048,0.7908494472503662,14,4.422225,0,,set_3,True,0.999822,3.422403
53,False,34,,set_3_hadd_PA_minus,problem_23.anml,452540,1.0231084823608398,14,4.662492,0,,set_3,True,0.8056749999999999,3.856817
76,False,34,,set_3_hadd_PA_minus,problem_9.anml,448064,1.3424508571624756,12,5.2309980000000005,0,,set_3,True,0.890824,4.340174
17,False,35,,set_3_hadd_PA_minus,problem_54.anml,448792,0.561542272567749,8,4.159134,0,,set_3,True,0.792801,3.366333
30,False,35,,set_3_hadd_PA_minus,problem_108.anml,453824,0.7308406829833984,11,4.307347,0,,set_3,True,0.820191,3.487156
37,False,34,,set_3_hadd_PA_minus,problem_74.anml,447508,0.753455400466919,9,4.382505,0,,set_3,True,0.8059799999999999,3.576525
43,False,34,,set_3_hadd_PA_minus,problem_56.anml,451756,0.8531303405761719,12,4.456073,0,,set_3,True,0.805372,3.6507009999999998
39,False,35,,set_3_hadd_PA_minus,problem_90.anml,451328,0.8337359428405762,13,4.477078,0,,set_3,True,0.822653,3.654425
1138,False,35,,set_3_hadd_PA_minus,problem_374.anml,619372,29.19058895111084,15,32.975909,0,,set_3,True,1.115823,31.860086
133,False,36,,set_3_hadd_PA_minus,problem_336.anml,452328,3.15305495262146,11,6.938656,0,,set_3,True,0.8082659999999999,6.13039
211,False,34,,set_3_hadd_PA_minus,problem_224.anml,447324,3.56750750541687,11,7.247375999999999,0,,set_3,True,0.788427,6.458949
219,False,34,,set_3_hadd_PA_minus,problem_80.anml,449660,3.570859670639038,10,7.248743,0,,set_3,True,0.761342,6.487401
1289,False,35,,set_3_hadd_PA_minus,problem_354.anml,611904,30.518816709518433,13,33.86795,0,,set_3,True,0.805199,33.062751
15,False,34,,set_3_hadd_PA_minus,problem_8.anml,444808,0.5256490707397461,6,4.093982,0,,set_3,True,0.7922529999999999,3.301729
53,False,34,,set_3_hadd_PA_minus,problem_11.anml,453632,1.0434339046478271,14,4.545737,0,,set_3,True,0.76388,3.781857
45,False,35,,set_3_hadd_PA_minus,problem_198.anml,451876,0.9471261501312256,14,4.600621,0,,set_3,True,0.8945909999999999,3.70603
148,False,34,,set_3_hadd_PA_minus,problem_292.anml,453760,3.2085094451904297,9,6.794108,0,,set_3,True,0.6967749999999999,6.097333
183,False,34,,set_3_hadd_PA_minus,problem_310.anml,454660,3.903717517852783,10,7.4558789999999995,0,,set_3,True,0.9248909999999999,6.530988
221,False,35,,set_3_hadd_PA_minus,problem_478.anml,453232,4.790648460388184,10,8.26268,0,,set_3,True,0.830002,7.432678
379,False,34,,set_3_hadd_PA_minus,problem_134.anml,457452,5.725851535797119,11,9.373469000000002,0,,set_3,True,0.967888,8.405581
1553,False,35,,set_3_hadd_PA_minus,problem_348.anml,703744,40.10323405265808,15,43.594276,0,,set_3,True,1.013585,42.580691
29,False,34,,set_3_hadd_PA_minus,problem_26.anml,452672,0.6414604187011719,8,4.189648999999999,0,,set_3,True,0.779067,3.410582
4,False,28,,set_3_hadd_PA_minus,problem_242.anml,453368,0.3362252712249756,2,3.924743,0,,set_3,True,0.602331,3.322412
27,False,34,,set_3_hadd_PA_minus,problem_266.anml,448788,0.7616510391235352,6,4.258433,0,,set_3,True,0.7619589999999999,3.496474
30,False,35,,set_3_hadd_PA_minus,problem_184.anml,451832,0.6984982490539551,11,4.186159,0,,set_3,True,0.8490679999999999,3.337091
30,False,35,,set_3_hadd_PA_minus,problem_130.anml,452464,0.7181241512298584,11,4.279772,0,,set_3,True,0.8498549999999999,3.429917
39,False,37,,set_3_hadd_PA_minus,problem_180.anml,454436,0.9091691970825195,13,5.270432,0,,set_3,True,0.828283,4.442149
87,False,35,,set_3_hadd_PA_minus,problem_330.anml,454564,1.9798593521118164,10,5.397414,0,,set_3,True,0.7405379999999999,4.6568760000000005
27,False,34,,set_3_hadd_PA_minus,problem_250.anml,452472,0.7459282875061035,6,4.272224,0,,set_3,True,0.8204469999999999,3.451777
264,False,35,,set_3_hadd_PA_minus,problem_132.anml,453968,3.504582643508911,10,7.0447049999999996,0,,set_3,True,0.689519,6.355186
415,False,34,,set_3_hadd_PA_minus,problem_98.anml,465252,7.737770318984985,13,11.252378,0,,set_3,True,0.839492,10.412886
916,False,37,,set_3_hadd_PA_minus,problem_476.anml,548892,20.845929861068726,12,24.39462,0,,set_3,True,0.9712139999999999,23.423406
19,False,35,,set_3_hadd_PA_minus,problem_36.anml,452396,0.5340275764465332,12,4.094719,0,,set_3,True,0.9065249999999999,3.188194
1477,False,37,,set_3_hadd_PA_minus,problem_422.anml,646112,35.26036810874939,13,38.646417,0,,set_3,True,0.747989,37.898428
431,False,33,,set_3_hadd_PA_minus,problem_245.anml,452624,7.341393709182739,10,10.774211,0,,set_3,True,0.88027,9.893941
1172,False,35,,set_3_hadd_PA_minus,problem_406.anml,611628,29.634705781936646,13,33.093389,0,,set_3,True,0.681659,32.41173
4445,False,34,,set_3_hadd_PA_minus,problem_263.anml,1062572,92.22277975082397,16,95.81678000000001,0,,set_3,True,1.4327320000000001,94.384048
34,False,34,,set_3_hadd_PA_minus,problem_68.anml,453484,0.7159886360168457,10,4.297908,0,,set_3,True,0.8704759999999999,3.427432
188,False,35,,set_3_hadd_PA_minus,problem_424.anml,453560,4.373764276504517,11,7.961702999999999,0,,set_3,True,0.820457,7.141246
16,False,35,,set_3_hadd_PA_minus,problem_78.anml,452060,0.5396890640258789,7,4.130056,0,,set_3,True,0.741232,3.388824
415,False,34,,set_3_hadd_PA_minus,problem_116.anml,465184,7.904740810394287,13,11.606152,0,,set_3,True,0.873192,10.73296
934,False,34,,set_3_hadd_PA_minus,problem_298.anml,565036,21.73701286315918,12,25.227780000000003,0,,set_3,True,0.9024289999999999,24.325351
1411,False,35,,set_3_hadd_PA_minus,problem_386.anml,655696,35.32477641105652,14,38.776708000000006,0,,set_3,True,0.98452,37.792188
16,False,35,,set_3_hadd_PA_minus,problem_52.anml,450332,0.5418603420257568,7,3.994415,0,,set_3,True,0.764427,3.229988
35,False,35,,set_3_hadd_PA_minus,problem_104.anml,449204,0.7596750259399414,11,4.242971,0,,set_3,True,0.713486,3.529485
26,False,36,,set_3_hadd_PA_minus,problem_96.anml,448908,0.6558222770690918,10,4.14345,0,,set_3,True,0.771874,3.371576
,False,,,set_3_hadd_PA_minus,problem_401.anml,4620344,,,602.012452,137,,set_3,,4.666472,597.34598
,False,,,set_3_hadd_PA_minus,problem_477.anml,4520624,,,602.053375,137,,set_3,,4.315164000000001,597.738211
,False,,,set_3_hadd_PA_minus,problem_397.anml,5257996,,,602.074896,137,,set_3,,4.497209,597.577687
,False,,,set_3_hadd_PA_minus,problem_118.anml,5865048,,,602.1383900000002,137,,set_3,,4.923755,597.214635
,False,,,set_3_hadd_PA_minus,problem_433.anml,5319112,,,602.081494,137,,set_3,,4.670966999999999,597.410527
,False,,,set_3_hadd_PA_minus,problem_155.anml,5660260,,,602.106918,137,,set_3,,5.482853,596.624065
,False,,,set_3_hadd_PA_minus,problem_369.anml,3930316,,,602.0868270000001,137,,set_3,,4.156228,597.930599
,False,,,set_3_hadd_PA_minus,problem_469.anml,5012280,,,602.014201,137,,set_3,,4.7449259999999995,597.269275
,False,,,set_3_hadd_PA_minus,problem_285.anml,4868716,,,602.005626,137,,set_3,,4.590329,597.415297
,False,,,set_3_hadd_PA_minus,problem_358.anml,4911048,,,602.016709,137,,set_3,,4.817525,597.199184
,False,,,set_3_hadd_PA_minus,problem_141.anml,4959524,,,602.0581099999999,137,,set_3,,4.529273,597.528837
,False,,,set_3_hadd_PA_minus,problem_273.anml,4674860,,,602.0677579999999,137,,set_3,,4.462463,597.605295
,False,,,set_3_hadd_PA_minus,problem_227.anml,5623380,,,602.07937,137,,set_3,,5.404173,596.675197
,False,,,set_3_hadd_PA_minus,problem_407.anml,4739400,,,602.032967,137,,set_3,,4.98708,597.045887
16,False,34,,set_3_hadd_PA_minus,problem_14.anml,453924,0.5263381004333496,7,4.070179,0,,set_3,True,0.7608389999999999,3.30934
30,False,35,,set_3_hadd_PA_minus,problem_216.anml,448296,0.7170968055725098,11,4.404151,0,,set_3,True,0.8744419999999999,3.529709
16,False,34,,set_3_hadd_PA_minus,problem_12.anml,452932,0.5387928485870361,7,4.061196,0,,set_3,True,0.772767,3.288429
30,False,34,,set_3_hadd_PA_minus,problem_62.anml,452780,0.6525654792785645,9,4.263505,0,,set_3,True,0.815372,3.448133
,False,,,set_3_hadd_PA_minus,problem_279.anml,4780552,,,601.978417,137,,set_3,,4.373403,597.605014
,False,,,set_3_hadd_PA_minus,problem_432.anml,4735884,,,602.0232589999999,137,,set_3,,4.6504069999999995,597.372852
,False,,,set_3_hadd_PA_minus,problem_209.anml,5620816,,,602.002614,137,,set_3,,5.241388,596.7612259999999
,False,,,set_3_hadd_PA_minus,problem_297.anml,4775692,,,602.033614,137,,set_3,,4.224301,597.809313
,False,,,set_3_hadd_PA_minus,problem_193.anml,5580840,,,601.9612609999999,137,,set_3,,5.346737,596.614524
,False,,,set_3_hadd_PA_minus,problem_303.anml,4930608,,,601.982801,137,,set_3,,4.428066,597.554735
,False,,,set_3_hadd_PA_minus,problem_373.anml,4583296,,,601.947403,137,,set_3,,4.593994,597.353409
17,False,35,,set_3_hadd_PA_minus,problem_270.anml,454308,0.6501827239990234,8,4.214381,0,,set_3,True,0.824978,3.389403
49,False,37,,set_3_hadd_PA_minus,problem_122.anml,448772,0.9695456027984619,14,4.498293,0,,set_3,True,0.718221,3.780072
,False,,,set_3_hadd_PA_minus,problem_103.anml,5538332,,,602.0189710000002,137,,set_3,,5.10859,596.910381
37,False,35,,set_3_hadd_PA_minus,problem_196.anml,452208,0.8701620101928711,14,4.689551,0,,set_3,True,0.7842899999999999,3.905261
,False,,,set_3_hadd_PA_minus,problem_473.anml,4613944,,,601.979243,137,,set_3,,3.970011,598.009232
,False,,,set_3_hadd_PA_minus,problem_173.anml,5650416,,,602.0219169999999,137,,set_3,,5.15847,596.863447
,False,,,set_3_hadd_PA_minus,problem_201.anml,5166496,,,602.015442,137,,set_3,,4.758886,597.256556
,False,,,set_3_hadd_PA_minus,problem_147.anml,4943556,,,602.014076,137,,set_3,,4.84964,597.164436
,False,,,set_3_hadd_PA_minus,problem_367.anml,5408260,,,602.0531000000001,137,,set_3,,4.888446,597.164654
1212,False,36,,set_3_hadd_PA_minus,problem_393.anml,590072,26.075270891189575,22,29.582379,0,,set_3,True,0.962,28.620379
1852,False,36,,set_3_hadd_PA_minus,problem_446.anml,714072,42.82463049888611,13,46.517745000000005,0,,set_3,True,1.127796,45.389949
,False,,,set_3_hadd_PA_minus,problem_375.anml,4914556,,,602.015734,137,,set_3,,4.671558,597.344176
,False,,,set_3_hadd_PA_minus,problem_376.anml,5191764,,,602.018955,137,,set_3,,4.766465,597.25249
,False,,,set_3_hadd_PA_minus,problem_331.anml,4627504,,,602.0014180000001,137,,set_3,,4.612055,597.389363
,False,,,set_3_hadd_PA_minus,problem_313.anml,4874672,,,602.0273579999999,137,,set_3,,4.506007,597.521351
,False,,,set_3_hadd_PA_minus,problem_45.anml,5131348,,,601.971335,137,,set_3,,4.864144,597.107191
,False,,,set_3_hadd_PA_minus,problem_311.anml,4823864,,,601.979952,137,,set_3,,4.826981,597.152971
,False,,,set_3_hadd_PA_minus,problem_383.anml,3993916,,,601.97739,137,,set_3,,4.049905,597.927485
,False,,,set_3_hadd_PA_minus,problem_378.anml,4615628,,,601.9828420000001,137,,set_3,,4.49887,597.483972
,False,,,set_3_hadd_PA_minus,problem_136.anml,5692648,,,602.043775,137,,set_3,,5.103121,596.940654
,False,,,set_3_hadd_PA_minus,problem_359.anml,5493232,,,602.022024,137,,set_3,,4.668897,597.353127
,False,,,set_3_hadd_PA_minus,problem_71.anml,5293300,,,602.027881,137,,set_3,,4.600255,597.427626
,False,,,set_3_hadd_PA_minus,problem_199.anml,4962936,,,602.0201940000001,137,,set_3,,4.494307,597.525887
,False,,,set_3_hadd_PA_minus,problem_189.anml,5097280,,,602.0590119999999,137,,set_3,,4.300852,597.7581600000001
,False,,,set_3_hadd_PA_minus,problem_398.anml,4917124,,,602.024044,137,,set_3,,4.463544,597.5605
,False,,,set_3_hadd_PA_minus,problem_479.anml,4619536,,,601.964368,137,,set_3,,4.545603,597.418765
,False,,,set_3_hadd_PA_minus,problem_27.anml,5455508,,,602.021449,137,,set_3,,5.070311,596.951138
,False,,,set_3_hadd_PA_minus,problem_380.anml,4613556,,,601.969487,137,,set_3,,4.854732,597.1147549999998
,False,,,set_3_hadd_PA_minus,problem_309.anml,4766044,,,602.010398,137,,set_3,,4.406596,597.603802
,False,,,set_3_hadd_PA_minus,problem_97.anml,5202632,,,602.0099260000001,137,,set_3,,4.614758,597.395168
,False,,,set_3_hadd_PA_minus,problem_417.anml,5123052,,,602.058308,137,,set_3,,4.764901,597.293407
,False,,,set_3_hadd_PA_minus,problem_394.anml,4876132,,,602.12388,137,,set_3,,4.814871,597.309009
,False,,,set_3_hadd_PA_minus,problem_357.anml,5359712,,,602.121536,137,,set_3,,4.987357,597.134179
,False,,,set_3_hadd_PA_minus,problem_123.anml,4994708,,,602.127709,137,,set_3,,4.786377,597.341332
,False,,,set_3_hadd_PA_minus,problem_115.anml,5121864,,,602.121447,137,,set_3,,4.67516,597.446287
,False,,,set_3_hadd_PA_minus,problem_61.anml,5335396,,,602.039242,137,,set_3,,4.715256,597.323986
,False,,,set_3_hadd_PA_minus,problem_167.anml,5174428,,,602.01487,137,,set_3,,4.618491,597.396379
,False,,,set_3_hadd_PA_minus,problem_143.anml,5353268,,,602.0308,137,,set_3,,5.251053,596.779747
,False,,,set_3_hadd_PA_minus,problem_305.anml,4846728,,,602.079648,137,,set_3,,4.375223,597.704425
,False,,,set_3_hadd_PA_minus,problem_269.anml,4919856,,,602.107459,137,,set_3,,4.290752,597.816707
