Expanded states,MemoryError,Useful macros,config,group,instance,memory,overall_time,plan_size,real,retval,run,set,solved,sys,user
23,False,,,set_1_hff,problem_156.anml,451448,0.12496209144592285,10,3.126361,0,,set_1,True,0.83033,2.296031
9,False,,,set_1_hff,problem_15.anml,451496,0.15373778343200684,4,3.139173,0,,set_1,True,0.8123929999999999,2.32678
35,False,,,set_1_hff,problem_192.anml,451928,0.18016505241394043,16,3.23831,0,,set_1,True,0.7919729999999999,2.4463369999999993
23,False,,,set_1_hff,problem_45.anml,452712,0.17392778396606445,8,3.265727,0,,set_1,True,0.753448,2.512279
49,False,,,set_1_hff,problem_280.anml,452336,0.35663437843322754,22,3.538651,0,,set_1,True,0.808774,2.729877
25,False,,,set_1_hff,problem_331.anml,451588,0.4925541877746582,12,3.7414709999999998,0,,set_1,True,0.803483,2.937988
119,False,,,set_1_hff,problem_154.anml,449544,1.3922674655914307,12,4.528039,0,,set_1,True,0.771555,3.756484
247,False,,,set_1_hff,problem_217.anml,447864,1.4043428897857666,14,4.543599,0,,set_1,True,0.7546919999999999,3.788907
247,False,,,set_1_hff,problem_245.anml,452156,1.4306271076202393,14,4.603556,0,,set_1,True,0.748226,3.85533
15753,False,,,set_1_hff,problem_203.anml,1741936,265.75605368614197,14,268.889597,0,,set_1,True,2.074675,266.814922
2941,False,,,set_1_hff,problem_238.anml,548512,30.914284229278564,14,34.091695,0,,set_1,True,0.931944,33.159751
9,False,,,set_1_hff,problem_0.anml,453096,0.052297115325927734,4,2.872539,0,,set_1,True,0.708971,2.163568
23,False,,,set_1_hff,problem_120.anml,452308,0.12574315071105957,10,3.036563,0,,set_1,True,0.627053,2.40951
26,False,,,set_1_hff,problem_78.anml,451796,0.2826707363128662,8,3.3485899999999997,0,,set_1,True,0.710222,2.638368
25,False,,,set_1_hff,problem_334.anml,453376,0.40854883193969727,12,3.43535,0,,set_1,True,0.696809,2.738541
49,False,,,set_1_hff,problem_248.anml,447304,0.3467855453491211,22,3.5286269999999997,0,,set_1,True,0.7580239999999999,2.770603
32,False,,,set_1_hff,problem_83.anml,452648,0.45540452003479004,9,3.496873,0,,set_1,True,0.669585,2.827288
2941,False,,,set_1_hff,problem_202.anml,549336,30.830332279205322,14,33.920921,0,,set_1,True,0.994849,32.926072
21,False,,,set_1_hff,problem_172.anml,453124,0.0891108512878418,10,3.0519070000000004,0,,set_1,True,0.7434959999999999,2.308411
49,False,,,set_1_hff,problem_288.anml,452864,0.3498363494873047,22,3.4698800000000003,0,,set_1,True,0.775859,2.694021
25,False,,,set_1_hff,problem_342.anml,448492,0.4062168598175049,12,3.548512,0,,set_1,True,0.780786,2.767726
32,False,,,set_1_hff,problem_75.anml,448824,0.46059274673461914,9,3.567292,0,,set_1,True,0.745452,2.82184
76,False,,,set_1_hff,problem_436.anml,454072,0.8285059928894043,34,4.079895,0,,set_1,True,0.785655,3.29424
2941,False,,,set_1_hff,problem_210.anml,551796,30.709275245666504,14,33.881721,0,,set_1,True,0.932342,32.949379
9,False,,,set_1_hff,problem_3.anml,452824,0.14901304244995117,4,3.097494,0,,set_1,True,0.8797729999999999,2.217721
17,False,,,set_1_hff,problem_185.anml,452896,0.1430213451385498,8,3.2319709999999997,0,,set_1,True,0.762415,2.469556
26,False,,,set_1_hff,problem_46.anml,448664,0.2807745933532715,8,3.4429999999999996,0,,set_1,True,0.903859,2.539141
23,False,,,set_1_hff,problem_65.anml,451548,0.17810964584350586,8,3.5652079999999997,0,,set_1,True,0.770577,2.794631
55,False,,,set_1_hff,problem_384.anml,453580,0.3487510681152344,25,3.658151,0,,set_1,True,0.8373959999999999,2.820755
76,False,,,set_1_hff,problem_428.anml,448908,0.7911725044250488,34,4.078929,0,,set_1,True,0.855401,3.223528
119,False,,,set_1_hff,problem_110.anml,452612,1.371088981628418,12,4.431749,0,,set_1,True,0.7893629999999999,3.642386
15753,False,,,set_1_hff,problem_243.anml,1741520,265.2312591075897,14,268.469299,0,,set_1,True,2.13606,266.333239
23,False,,,set_1_hff,problem_128.anml,451424,0.12464118003845215,10,3.084177,0,,set_1,True,0.761019,2.323158
32,False,,,set_1_hff,problem_35.anml,453064,0.4500601291656494,9,3.470006,0,,set_1,True,0.8300599999999999,2.639946
49,False,,,set_1_hff,problem_300.anml,448960,0.3530867099761963,22,3.581132,0,,set_1,True,0.748227,2.8329050000000002
76,False,,,set_1_hff,problem_448.anml,451640,0.7974419593811035,34,4.0255209999999995,0,,set_1,True,0.860309,3.165212
119,False,,,set_1_hff,problem_122.anml,453240,1.4032752513885498,12,4.5250840000000006,0,,set_1,True,0.766015,3.759069
1033,False,,,set_1_hff,problem_117.anml,450856,5.151837110519409,11,8.154784,0,,set_1,True,0.867532,7.287252
23,False,,,set_1_hff,problem_77.anml,451252,0.16202521324157715,8,3.214187,0,,set_1,True,0.874672,2.339515
26,False,,,set_1_hff,problem_66.anml,452716,0.2793915271759033,8,3.3519110000000003,0,,set_1,True,0.8623339999999999,2.489577
226,False,,,set_1_hff,problem_119.anml,453548,3.744178295135498,13,6.906257,0,,set_1,True,0.769876,6.136381
,False,,,set_1_hff,problem_433.anml,3028196,,,601.9535589999999,137,,set_1,,3.257485,598.696074
,False,,,set_1_hff,problem_475.anml,2376436,,,601.9271359999999,137,,set_1,,2.47818,599.448956
,False,,,set_1_hff,problem_466.anml,2813704,,,601.9713449999999,137,,set_1,,3.235967,598.7353780000001
,False,,,set_1_hff,problem_362.anml,3961104,,,602.031578,137,,set_1,,3.788278,598.2433
,False,,,set_1_hff,problem_463.anml,2378384,,,601.932555,137,,set_1,,2.894449,599.0381059999999
,False,,,set_1_hff,problem_453.anml,2988380,,,601.8783410000001,137,,set_1,,3.4468959999999997,598.431445
15753,False,,,set_1_hff,problem_195.anml,1736592,267.8875288963318,14,271.087848,0,,set_1,True,2.119473,268.968375
9570,False,,,set_1_hff,problem_409.anml,951968,93.25207257270813,29,96.506196,0,,set_1,True,1.256051,95.250145
,False,,,set_1_hff,problem_434.anml,2860760,,,601.915332,137,,set_1,,3.290669,598.624663
,False,,,set_1_hff,problem_299.anml,2963344,,,601.991189,137,,set_1,,3.668181,598.323008
