Expanded states,MemoryError,Useful macros,config,group,instance,memory,overall_time,plan_size,real,retval,run,set,solved,sys,user
124,False,,,set_2_hadd,problem_316.anml,452856,0.6854581832885742,22,3.803057,0,,set_2,True,0.7872669999999999,3.01579
46,False,,,set_2_hadd,problem_1.anml,450484,0.17348122596740723,4,3.1573379999999998,0,,set_2,True,0.7716259999999999,2.385712
20,False,,,set_2_hadd,problem_24.anml,452704,0.0900118350982666,7,3.0638080000000003,0,,set_2,True,0.7502579999999999,2.31355
20,False,,,set_2_hadd,problem_48.anml,449616,0.09100532531738281,7,3.130133,0,,set_2,True,0.834764,2.295369
77,False,,,set_2_hadd,problem_108.anml,454008,0.2409834861755371,10,3.1973849999999997,0,,set_2,True,0.714383,2.483002
124,False,,,set_2_hadd,problem_296.anml,449712,0.6794259548187256,22,3.7489860000000004,0,,set_2,True,0.680817,3.068169
124,False,,,set_2_hadd,problem_284.anml,452744,0.6829049587249756,22,3.7888919999999997,0,,set_2,True,0.727984,3.060908
40,False,,,set_2_hadd,problem_328.anml,453288,0.14773058891296387,16,3.102853,0,,set_2,True,0.7117129999999999,2.39114
40,False,,,set_2_hadd,problem_332.anml,448204,0.1403355598449707,16,3.054611,0,,set_2,True,0.730003,2.324608
400,False,,,set_2_hadd,problem_349.anml,453284,2.8160226345062256,14,5.859525,0,,set_2,True,0.7756839999999999,5.083841
20,False,,,set_2_hadd,problem_72.anml,453244,0.08740568161010742,7,2.990036,0,,set_2,True,0.735378,2.254658
20,False,,,set_2_hadd,problem_80.anml,452960,0.0869758129119873,7,3.012696,0,,set_2,True,0.6745209999999999,2.338175
20,False,,,set_2_hadd,problem_28.anml,452964,0.08705353736877441,7,3.0909459999999997,0,,set_2,True,0.8063659999999999,2.28458
124,False,,,set_2_hadd,problem_324.anml,452420,0.6811461448669434,22,3.817895,0,,set_2,True,0.7735559999999999,3.044339
40,False,,,set_2_hadd,problem_344.anml,452564,0.1477522850036621,16,3.2508879999999998,0,,set_2,True,0.7458589999999999,2.505029
326,False,,,set_2_hadd,problem_181.anml,452868,1.5822944641113281,8,4.540581,0,,set_2,True,0.812012,3.7285690000000002
9,False,,,set_2_hadd,problem_20.anml,451468,0.05249190330505371,4,2.8257760000000003,0,,set_2,True,0.7228399999999999,2.102936
20,False,,,set_2_hadd,problem_40.anml,449152,0.08719158172607422,7,2.968155,0,,set_2,True,0.7096509999999999,2.258504
46,False,,,set_2_hadd,problem_21.anml,451836,0.16643571853637695,4,3.168402,0,,set_2,True,0.8547199999999999,2.3136819999999996
400,False,,,set_2_hadd,problem_345.anml,448664,2.8075709342956543,14,5.796738,0,,set_2,True,0.782593,5.014145
77,False,,,set_2_hadd,problem_140.anml,447508,0.2414393424987793,10,3.251589,0,,set_2,True,0.710633,2.540956
124,False,,,set_2_hadd,problem_304.anml,449236,0.6766374111175537,22,3.8000689999999997,0,,set_2,True,0.826456,2.973613
20,False,,,set_2_hadd,problem_44.anml,449572,0.08694791793823242,7,3.021979,0,,set_2,True,0.8147449999999999,2.207234
53,False,,,set_2_hadd,problem_212.anml,450680,0.22519946098327637,16,3.324173,0,,set_2,True,0.773624,2.550549
20,False,,,set_2_hadd,problem_68.anml,450620,0.08783173561096191,7,3.001976,0,,set_2,True,0.723424,2.2785520000000004
,False,,,set_2_hadd,problem_23.anml,4744216,,,601.9899240000001,137,,set_2,,4.325628,597.664296
53,False,,,set_2_hadd,problem_208.anml,451096,0.2188262939453125,16,3.256466,0,,set_2,True,0.690242,2.566224
77,False,,,set_2_hadd,problem_84.anml,448572,0.2409648895263672,10,3.168522,0,,set_2,True,0.658652,2.50987
,False,,,set_2_hadd,problem_317.anml,4416632,,,602.012159,137,,set_2,,4.22586,597.786299
,False,,,set_2_hadd,problem_415.anml,3261424,,,601.896716,137,,set_2,,3.5917589999999997,598.304957
,False,,,set_2_hadd,problem_444.anml,3770936,,,601.973907,137,,set_2,,3.7685750000000002,598.205332
20,False,,,set_2_hadd,problem_76.anml,453132,0.08539295196533203,7,3.140374,0,,set_2,True,0.8868539999999999,2.25352
,False,,,set_2_hadd,problem_73.anml,5233240,,,602.025859,137,,set_2,,4.910384,597.115475
,False,,,set_2_hadd,problem_395.anml,3863432,,,601.976236,137,,set_2,,3.93945,598.036786
,False,,,set_2_hadd,problem_351.anml,4439964,,,601.994719,137,,set_2,,4.192688,597.802031
,False,,,set_2_hadd,problem_38.anml,5329856,,,601.9908740000001,137,,set_2,,4.634347,597.356527
20,False,,,set_2_hadd,problem_64.anml,452504,0.08817005157470703,7,2.9576599999999997,0,,set_2,True,0.7122799999999999,2.24538
,False,,,set_2_hadd,problem_401.anml,4407456,,,601.973859,137,,set_2,,4.100326,597.873533
24203,False,,,set_2_hadd,problem_6.anml,1424480,129.89769911766052,4,132.83458,0,,set_2,True,1.503288,131.331292
24203,False,,,set_2_hadd,problem_18.anml,1425104,128.2799196243286,4,131.16736,0,,set_2,True,1.5359889999999998,129.631371
,False,,,set_2_hadd,problem_354.anml,3968100,,,602.028432,137,,set_2,,3.847042,598.18139
,False,,,set_2_hadd,problem_113.anml,4969252,,,601.993521,137,,set_2,,4.583787,597.409734
,False,,,set_2_hadd,problem_469.anml,3538452,,,601.944755,137,,set_2,,3.572043,598.372712
,False,,,set_2_hadd,problem_58.anml,5372292,,,602.035932,137,,set_2,,4.785978,597.249954
,False,,,set_2_hadd,problem_166.anml,4689968,,,602.021224,137,,set_2,,4.624471,597.396753
53,False,,,set_2_hadd,problem_236.anml,448140,0.21898365020751953,16,3.290348,0,,set_2,True,0.8520789999999999,2.438269
,False,,,set_2_hadd,problem_74.anml,5313116,,,602.010562,137,,set_2,,4.658722,597.35184
,False,,,set_2_hadd,problem_190.anml,4383388,,,601.990009,137,,set_2,,4.265879,597.7241299999998
,False,,,set_2_hadd,problem_249.anml,4423088,,,602.042475,137,,set_2,,4.342814,597.699661
,False,,,set_2_hadd,problem_491.anml,3240016,,,601.945376,137,,set_2,,3.322873,598.622503
,False,,,set_2_hadd,problem_370.anml,3929044,,,602.013628,137,,set_2,,3.84023,598.173398
,False,,,set_2_hadd,problem_209.anml,4335572,,,602.02828,137,,set_2,,4.1426169999999995,597.885663
,False,,,set_2_hadd,problem_178.anml,4714180,,,602.0097959999999,137,,set_2,,4.529778,597.480018
,False,,,set_2_hadd,problem_138.anml,5054332,,,602.042642,137,,set_2,,5.032206,597.010436
,False,,,set_2_hadd,problem_365.anml,4387816,,,602.049026,137,,set_2,,4.014822,598.034204
77,False,,,set_2_hadd,problem_100.anml,448924,0.22878193855285645,10,3.151246,0,,set_2,True,0.7886909999999999,2.362555
,False,,,set_2_hadd,problem_87.anml,4661864,,,601.993027,137,,set_2,,4.242622,597.750405
,False,,,set_2_hadd,problem_225.anml,4272772,,,602.000634,137,,set_2,,4.200437,597.800197
,False,,,set_2_hadd,problem_297.anml,4434948,,,601.97913,137,,set_2,,3.975397,598.003733
,False,,,set_2_hadd,problem_451.anml,3262916,,,601.938788,137,,set_2,,3.508448,598.43034
,False,,,set_2_hadd,problem_432.anml,3687076,,,601.994071,137,,set_2,,3.458661,598.53541
,False,,,set_2_hadd,problem_30.anml,5286088,,,602.05924,137,,set_2,,4.89903,597.16021
124,False,,,set_2_hadd,problem_276.anml,452904,0.6722939014434814,22,3.795749,0,,set_2,True,0.734364,3.061385
,False,,,set_2_hadd,problem_390.anml,3937232,,,602.031685,137,,set_2,,4.042227,597.989458
,False,,,set_2_hadd,problem_405.anml,4447608,,,602.032029,137,,set_2,,4.016187,598.015842
53,False,,,set_2_hadd,problem_240.anml,452300,0.22174572944641113,16,3.205361,0,,set_2,True,0.743497,2.461864
124,False,,,set_2_hadd,problem_268.anml,452784,0.6828560829162598,22,3.813366,0,,set_2,True,0.6728489999999999,3.140517
,False,,,set_2_hadd,problem_135.anml,4888028,,,602.0280399999999,137,,set_2,,4.650093,597.377947
,False,,,set_2_hadd,problem_251.anml,4015500,,,602.012605,137,,set_2,,3.918127,598.094478
,False,,,set_2_hadd,problem_408.anml,3562028,,,601.930914,137,,set_2,,3.799261,598.131653
,False,,,set_2_hadd,problem_242.anml,4356844,,,601.9844479999999,137,,set_2,,3.967682,598.016766
,False,,,set_2_hadd,problem_461.anml,3564408,,,601.957389,137,,set_2,,3.634541,598.322848
9,False,,,set_2_hadd,problem_4.anml,452524,0.05141448974609375,4,2.8606160000000003,0,,set_2,True,0.8705499999999999,1.9900660000000001
,False,,,set_2_hadd,problem_207.anml,4374680,,,602.034899,137,,set_2,,4.239067,597.795832
,False,,,set_2_hadd,problem_223.anml,4364484,,,602.0523049999999,137,,set_2,,4.1869819999999995,597.865323
,False,,,set_2_hadd,problem_321.anml,4397852,,,602.063832,137,,set_2,,4.349375,597.714457
,False,,,set_2_hadd,problem_379.anml,3894356,,,602.019909,137,,set_2,,4.220184,597.799725
,False,,,set_2_hadd,problem_231.anml,4418504,,,602.0595069999999,137,,set_2,,4.223304,597.836203
,False,,,set_2_hadd,problem_366.anml,3988984,,,601.9600220000001,137,,set_2,,3.626647,598.333375
,False,,,set_2_hadd,problem_476.anml,3789216,,,601.959101,137,,set_2,,3.771644,598.1874569999999
,False,,,set_2_hadd,problem_63.anml,5105832,,,602.060911,137,,set_2,,4.5193639999999995,597.541547
,False,,,set_2_hadd,problem_263.anml,4027256,,,602.038333,137,,set_2,,3.981064,598.057269
,False,,,set_2_hadd,problem_31.anml,5019084,,,602.040448,137,,set_2,,4.660145000000001,597.380303
,False,,,set_2_hadd,problem_480.anml,3690552,,,601.995666,137,,set_2,,3.633595,598.362071
,False,,,set_2_hadd,problem_439.anml,3255872,,,601.960017,137,,set_2,,3.49666,598.463357
24203,False,,,set_2_hadd,problem_10.anml,1422496,127.79960370063782,4,130.65288500000003,0,,set_2,True,1.5721080000000003,129.080777
,False,,,set_2_hadd,problem_294.anml,4091156,,,602.017437,137,,set_2,,4.097688,597.919749
,False,,,set_2_hadd,problem_34.anml,5394008,,,602.008463,137,,set_2,,4.807061,597.201402
,False,,,set_2_hadd,problem_126.anml,4877224,,,602.076815,137,,set_2,,4.602556,597.474259
,False,,,set_2_hadd,problem_389.anml,4449364,,,601.9911800000001,137,,set_2,,3.9309970000000005,598.060183
,False,,,set_2_hadd,problem_412.anml,3664032,,,602.002122,137,,set_2,,3.72622,598.275902
,False,,,set_2_hadd,problem_386.anml,4099780,,,601.984257,137,,set_2,,3.995197,597.98906
,False,,,set_2_hadd,problem_290.anml,4138420,,,601.994157,137,,set_2,,4.253863,597.740294
,False,,,set_2_hadd,problem_51.anml,5009728,,,602.051645,137,,set_2,,4.7222159999999995,597.329429
,False,,,set_2_hadd,problem_465.anml,3551292,,,601.948883,137,,set_2,,3.546733,598.40215
,False,,,set_2_hadd,problem_445.anml,3478772,,,601.9315399999999,137,,set_2,,3.792245,598.139295
,False,,,set_2_hadd,problem_57.anml,5225204,,,602.0074940000001,137,,set_2,,4.698978,597.308516
,False,,,set_2_hadd,problem_295.anml,3969244,,,602.0056840000001,137,,set_2,,3.926365,598.079319
,False,,,set_2_hadd,problem_380.anml,3556648,,,601.931521,137,,set_2,,3.556953,598.374568
,False,,,set_2_hadd,problem_449.anml,3524932,,,601.955482,137,,set_2,,3.478156,598.477326
,False,,,set_2_hadd,problem_205.anml,4284216,,,602.002154,137,,set_2,,4.094641,597.907513
,False,,,set_2_hadd,problem_239.anml,4411932,,,601.9602520000001,137,,set_2,,4.293164,597.667088
,False,,,set_2_hadd,problem_123.anml,4723892,,,602.017273,137,,set_2,,4.365036,597.652237
,False,,,set_2_hadd,problem_102.anml,4915012,,,601.980006,137,,set_2,,4.434396,597.54561
,False,,,set_2_hadd,problem_162.anml,4973416,,,602.033917,137,,set_2,,4.75506,597.278857
,False,,,set_2_hadd,problem_423.anml,3268560,,,601.9161310000001,137,,set_2,,3.330995,598.585136
,False,,,set_2_hadd,problem_425.anml,3547092,,,601.905683,137,,set_2,,3.672598,598.233085
,False,,,set_2_hadd,problem_62.anml,5340096,,,602.034973,137,,set_2,,4.841217,597.193756
,False,,,set_2_hadd,problem_143.anml,4706824,,,602.051676,137,,set_2,,4.520977,597.530699
,False,,,set_2_hadd,problem_49.anml,5172884,,,602.1916659999999,137,,set_2,,4.69089,597.500776
,False,,,set_2_hadd,problem_89.anml,4953516,,,602.1684869999999,137,,set_2,,4.747315,597.421172
,False,,,set_2_hadd,problem_61.anml,5159868,,,602.17712,137,,set_2,,4.722847,597.454273
,False,,,set_2_hadd,problem_430.anml,3595948,,,601.974502,137,,set_2,,3.848025,598.126477
,False,,,set_2_hadd,problem_392.anml,3718372,,,601.995816,137,,set_2,,3.674664,598.321152
,False,,,set_2_hadd,problem_267.anml,3970572,,,601.97694,137,,set_2,,4.033718,597.943222
,False,,,set_2_hadd,problem_484.anml,3619712,,,602.008367,137,,set_2,,3.408312,598.600055
,False,,,set_2_hadd,problem_109.anml,4983716,,,602.048897,137,,set_2,,4.547533,597.501364
,False,,,set_2_hadd,problem_127.anml,4718724,,,602.050454,137,,set_2,,4.425445,597.625009
,False,,,set_2_hadd,problem_381.anml,4362932,,,601.992593,137,,set_2,,4.103108,597.889485
,False,,,set_2_hadd,problem_107.anml,4752376,,,602.103397,137,,set_2,,4.734342,597.369055
,False,,,set_2_hadd,problem_393.anml,4425388,,,602.096184,137,,set_2,,4.164589,597.931595
,False,,,set_2_hadd,problem_353.anml,4410372,,,601.993974,137,,set_2,,4.012434,597.98154
,False,,,set_2_hadd,problem_306.anml,4094368,,,602.0083470000001,137,,set_2,,4.232784,597.775563
37,False,20,,set_3_hadd_PA_minus,problem_168.anml,447736,0.15344500541687012,10,3.041171,0,,set_3,True,0.654702,2.386469
30,False,61,,set_3_hadd_PA_minus,problem_282.anml,454184,1.6983649730682373,21,4.941787,0,,set_3,True,0.8352459999999999,4.106541
4,False,21,,set_3_hadd_PA_minus,problem_2.anml,451636,0.12106609344482422,4,3.135173,0,,set_3,True,0.8012929999999999,2.33388
18,False,42,,set_3_hadd_PA_minus,problem_118.anml,451700,0.6633682250976562,11,3.712746,0,,set_3,True,0.767157,2.945589
12,False,55,,set_3_hadd_PA_minus,problem_94.anml,452844,0.5505294799804688,11,3.58483,0,,set_3,True,0.7750519999999999,2.809778
10,False,24,,set_3_hadd_PA_minus,problem_79.anml,452120,0.3145875930786133,8,3.3295450000000004,0,,set_3,True,0.722488,2.607057
23,False,45,,set_3_hadd_PA_minus,problem_215.anml,453716,1.009065866470337,15,4.223612,0,,set_3,True,0.75389,3.469722
18,False,40,,set_3_hadd_PA_minus,problem_150.anml,452064,0.6589136123657227,11,3.657718,0,,set_3,True,0.794702,2.863016
29,False,67,,set_3_hadd_PA_minus,problem_262.anml,453488,1.68593430519104,21,4.895978,0,,set_3,True,0.76264,4.133338
4630,False,14,,set_3_hadd_PA_minus,problem_336.anml,575580,21.284183263778687,16,24.293345000000002,0,,set_3,True,0.983412,23.309933
16,False,37,,set_3_hadd_PA_minus,problem_233.anml,452240,0.39792680740356445,15,3.477211,0,,set_3,True,0.7532719999999999,2.723939
9,False,37,,set_3_hadd_PA_minus,problem_54.anml,451968,0.24888300895690918,8,3.264821,0,,set_3,True,0.672974,2.591847
23,False,37,,set_3_hadd_PA_minus,problem_226.anml,453396,0.6893985271453857,15,3.8911550000000004,0,,set_3,True,0.809626,3.081529
12,False,46,,set_3_hadd_PA_minus,problem_106.anml,452824,0.49796080589294434,11,3.44775,0,,set_3,True,0.807299,2.640451
12,False,47,,set_3_hadd_PA_minus,problem_121.anml,451916,0.32477402687072754,11,3.3036459999999996,0,,set_3,True,0.729719,2.573927
8,False,28,,set_3_hadd_PA_minus,problem_56.anml,452944,0.0919349193572998,7,2.914018,0,,set_3,True,0.695122,2.218896
15,False,51,,set_3_hadd_PA_minus,problem_191.anml,453036,0.7264630794525146,14,3.827593,0,,set_3,True,0.758622,3.068971
5,False,20,,set_3_hadd_PA_minus,problem_5.anml,451880,0.08675813674926758,4,2.993433,0,,set_3,True,0.7277699999999999,2.265663
8,False,38,,set_3_hadd_PA_minus,problem_25.anml,452216,0.16829562187194824,7,3.112882,0,,set_3,True,0.683723,2.429159
3150,False,41,,set_3_hadd_PA_minus,problem_133.anml,929988,72.78667664527893,11,75.66133500000001,0,,set_3,True,1.223528,74.437807
11,False,23,,set_3_hadd_PA_minus,problem_70.anml,449780,0.2556321620941162,8,3.244661,0,,set_3,True,0.802079,2.442582
12,False,27,,set_3_hadd_PA_minus,problem_169.anml,447796,0.16151738166809082,8,3.111688,0,,set_3,True,0.720456,2.391232
24,False,69,,set_3_hadd_PA_minus,problem_253.anml,453724,1.0927691459655762,21,4.431082,0,,set_3,True,0.788727,3.6423550000000002
12,False,46,,set_3_hadd_PA_minus,problem_105.anml,447920,0.32086825370788574,11,3.494447,0,,set_3,True,0.744514,2.749933
18,False,41,,set_3_hadd_PA_minus,problem_163.anml,449376,0.8472700119018555,11,3.9301199999999996,0,,set_3,True,0.783472,3.146648
28,False,12,,set_3_hadd_PA_minus,problem_184.anml,451404,0.13320350646972656,10,3.3680760000000003,0,,set_3,True,0.744537,2.623539
13,False,38,,set_3_hadd_PA_minus,problem_160.anml,452400,0.17887449264526367,10,3.370254,0,,set_3,True,0.698143,2.672111
31,False,61,,set_3_hadd_PA_minus,problem_274.anml,453120,1.8665404319763184,21,5.461848,0,,set_3,True,0.8228169999999999,4.639031
18,False,40,,set_3_hadd_PA_minus,problem_151.anml,448384,0.845057487487793,11,3.9532589999999996,0,,set_3,True,0.7127629999999999,3.240496
23,False,45,,set_3_hadd_PA_minus,problem_214.anml,451648,0.7352442741394043,15,4.041117,0,,set_3,True,0.8194579999999999,3.221659
3152,False,35,,set_3_hadd_PA_minus,problem_153.anml,884876,68.37830352783203,11,71.460305,0,,set_3,True,1.32817,70.132135
10,False,28,,set_3_hadd_PA_minus,problem_47.anml,451120,0.3271212577819824,8,3.4935460000000003,0,,set_3,True,0.833476,2.66007
23,False,45,,set_3_hadd_PA_minus,problem_129.anml,452140,0.5828166007995605,12,3.528967,0,,set_3,True,0.701324,2.827643
31,False,61,,set_3_hadd_PA_minus,problem_275.anml,453308,2.3173680305480957,21,5.582135,0,,set_3,True,0.738575,4.84356
14,False,46,,set_3_hadd_PA_minus,problem_136.anml,448052,0.2003307342529297,10,3.165359,0,,set_3,True,0.68453,2.4808289999999995
18,False,43,,set_3_hadd_PA_minus,problem_221.anml,450320,0.5158848762512207,15,3.522532,0,,set_3,True,0.7160599999999999,2.806472
21,False,47,,set_3_hadd_PA_minus,problem_146.anml,452300,0.7821063995361328,13,3.7549230000000002,0,,set_3,True,0.739351,3.015572
11,False,23,,set_3_hadd_PA_minus,problem_71.anml,453316,0.3354923725128174,8,3.2866150000000003,0,,set_3,True,0.707997,2.578618
12,False,43,,set_3_hadd_PA_minus,problem_104.anml,451844,0.18566107749938965,10,3.510801,0,,set_3,True,0.7466849999999999,2.764116
20,False,49,,set_3_hadd_PA_minus,problem_137.anml,451860,0.5359241962432861,12,3.5363420000000003,0,,set_3,True,0.7422059999999999,2.794136
8,False,38,,set_3_hadd_PA_minus,problem_27.anml,451096,0.30760669708251953,7,3.425408,0,,set_3,True,0.844873,2.5805350000000002
,False,,,set_3_hadd_PA_minus,problem_468.anml,3427740,,,601.9406769999999,137,,set_3,,3.945795,597.994882
,False,,,set_3_hadd_PA_minus,problem_455.anml,3654524,,,601.969937,137,,set_3,,3.5608750000000002,598.409062
8,False,28,,set_3_hadd_PA_minus,problem_67.anml,453012,0.2934722900390625,7,3.251615,0,,set_3,True,0.7431639999999999,2.508451
,False,,,set_3_hadd_PA_minus,problem_414.anml,3762856,,,601.919244,137,,set_3,,3.6603909999999997,598.258853
,False,,,set_3_hadd_PA_minus,problem_477.anml,4109720,,,602.004948,137,,set_3,,3.832935,598.172013
,False,,,set_3_hadd_PA_minus,problem_155.anml,4043212,,,601.960828,137,,set_3,,4.129689,597.831139
,False,,,set_3_hadd_PA_minus,problem_259.anml,4181912,,,601.9895300000001,137,,set_3,,3.601756,598.387774
,False,,,set_3_hadd_PA_minus,problem_358.anml,3481944,,,601.983409,137,,set_3,,3.509487,598.473922
,False,,,set_3_hadd_PA_minus,problem_462.anml,3796268,,,601.9252270000001,137,,set_3,,3.534253,598.390974
,False,,,set_3_hadd_PA_minus,problem_371.anml,3498932,,,601.926197,137,,set_3,,3.417355,598.508842
12,False,50,,set_3_hadd_PA_minus,problem_115.anml,452612,0.6746821403503418,11,4.047572,0,,set_3,True,0.795107,3.252465
12,False,22,,set_3_hadd_PA_minus,problem_177.anml,451808,0.16089487075805664,8,3.0918390000000002,0,,set_3,True,0.750363,2.341476
8,False,28,,set_3_hadd_PA_minus,problem_167.anml,453248,0.26840949058532715,8,3.273847,0,,set_3,True,0.736582,2.5372650000000005
,False,,,set_3_hadd_PA_minus,problem_279.anml,4487400,,,602.015061,137,,set_3,,4.138646,597.876415
,False,,,set_3_hadd_PA_minus,problem_474.anml,3633000,,,601.978963,137,,set_3,,3.6705829999999997,598.30838
10,False,32,,set_3_hadd_PA_minus,problem_50.anml,451784,0.25643324851989746,8,3.261609,0,,set_3,True,0.7336739999999999,2.527935
5,False,14,,set_3_hadd_PA_minus,problem_12.anml,452244,0.056775569915771484,4,2.984246,0,,set_3,True,0.764698,2.219548
102,False,61,,set_3_hadd_PA_minus,problem_305.anml,455584,3.9929230213165283,21,7.206456,0,,set_3,True,0.7773599999999999,6.429096
4,False,20,,set_3_hadd_PA_minus,problem_17.anml,452688,0.08556151390075684,4,2.947316,0,,set_3,True,0.666968,2.280348
,False,,,set_3_hadd_PA_minus,problem_204.anml,4734924,,,602.042063,137,,set_3,,4.576296,597.465767
22,False,43,,set_3_hadd_PA_minus,problem_222.anml,452004,0.6908214092254639,15,3.826356,0,,set_3,True,0.7641479999999999,3.062208
,False,,,set_3_hadd_PA_minus,problem_314.anml,4728052,,,601.989673,137,,set_3,,4.222896,597.766777
,False,,,set_3_hadd_PA_minus,problem_418.anml,3931376,,,601.979148,137,,set_3,,3.548019,598.431129
,False,,,set_3_hadd_PA_minus,problem_224.anml,4839692,,,602.0187410000001,137,,set_3,,4.554557,597.464184
8,False,29,,set_3_hadd_PA_minus,problem_81.anml,452468,0.1611645221710205,7,3.113871,0,,set_3,True,0.75317,2.360701
,False,,,set_3_hadd_PA_minus,problem_307.anml,3780792,,,602.0101999999999,137,,set_3,,3.772437,598.237763
,False,,,set_3_hadd_PA_minus,problem_183.anml,4138180,,,601.9671440000001,137,,set_3,,4.299794,597.66735
,False,,,set_3_hadd_PA_minus,problem_350.anml,4007832,,,601.948989,137,,set_3,,3.865271,598.083718
,False,,,set_3_hadd_PA_minus,problem_272.anml,3919112,,,601.9690400000001,137,,set_3,,4.077168,597.891872
18,False,37,,set_3_hadd_PA_minus,problem_124.anml,449552,0.21509623527526855,10,3.213935,0,,set_3,True,0.7332799999999999,2.480655
24,False,67,,set_3_hadd_PA_minus,problem_261.anml,449484,1.069624423980713,21,4.214619,0,,set_3,True,0.745775,3.468844
,False,,,set_3_hadd_PA_minus,problem_256.anml,3366012,,,601.967998,137,,set_3,,3.718073,598.249925
,False,,,set_3_hadd_PA_minus,problem_373.anml,4622540,,,602.010624,137,,set_3,,3.939198,598.071426
,False,,,set_3_hadd_PA_minus,problem_188.anml,4039612,,,601.973926,137,,set_3,,4.067409,597.906517
,False,,,set_3_hadd_PA_minus,problem_293.anml,5237944,,,602.050785,137,,set_3,,5.106305,596.94448
,False,,,set_3_hadd_PA_minus,problem_310.anml,4442300,,,602.019083,137,,set_3,,4.375701,597.643382
1904,False,42,,set_3_hadd_PA_minus,problem_142.anml,763308,57.912408113479614,12,60.863862999999995,0,,set_3,True,1.174803,59.68906
,False,,,set_3_hadd_PA_minus,problem_330.anml,4224568,,,601.996531,137,,set_3,,3.924772,598.071759
,False,,,set_3_hadd_PA_minus,problem_278.anml,4742628,,,602.036168,137,,set_3,,4.564717,597.471451
,False,,,set_3_hadd_PA_minus,problem_364.anml,4183568,,,601.975893,137,,set_3,,4.272157,597.703736
,False,,,set_3_hadd_PA_minus,problem_315.anml,4625924,,,602.00214,137,,set_3,,4.495617,597.506523
,False,,,set_3_hadd_PA_minus,problem_437.anml,4087400,,,601.9618250000001,137,,set_3,,4.15367,597.808155
,False,,,set_3_hadd_PA_minus,problem_422.anml,3605012,,,601.9672320000001,137,,set_3,,3.472334,598.494898
,False,,,set_3_hadd_PA_minus,problem_247.anml,4096828,,,601.9769130000001,137,,set_3,,3.662947,598.313966
,False,,,set_3_hadd_PA_minus,problem_237.anml,4522968,,,601.962473,137,,set_3,,4.276104,597.686369
,False,,,set_3_hadd_PA_minus,problem_481.anml,4154436,,,601.983779,137,,set_3,,3.871157,598.112622
,False,,,set_3_hadd_PA_minus,problem_487.anml,3445016,,,601.967876,137,,set_3,,3.346404,598.621472
,False,,,set_3_hadd_PA_minus,problem_376.anml,4358112,,,601.9666129999999,137,,set_3,,4.454259,597.512354
,False,,,set_3_hadd_PA_minus,problem_361.anml,4500192,,,602.0409510000001,137,,set_3,,3.93884,598.102111
,False,,,set_3_hadd_PA_minus,problem_406.anml,4036600,,,601.976747,137,,set_3,,4.011349,597.965398
,False,,,set_3_hadd_PA_minus,problem_219.anml,4456816,,,602.000952,137,,set_3,,3.9863109999999997,598.014641
,False,,,set_3_hadd_PA_minus,problem_383.anml,3294652,,,601.973885,137,,set_3,,3.374602,598.599283
,False,,,set_3_hadd_PA_minus,problem_424.anml,3128528,,,601.900925,137,,set_3,,3.425913,598.475012
,False,,,set_3_hadd_PA_minus,problem_318.anml,4064596,,,601.97267,137,,set_3,,4.181317,597.791353
,False,,,set_3_hadd_PA_minus,problem_387.anml,3572060,,,601.946407,137,,set_3,,3.720259,598.226148
,False,,,set_3_hadd_PA_minus,problem_400.anml,4404868,,,602.017483,137,,set_3,,4.318935,597.698548
,False,,,set_3_hadd_PA_minus,problem_452.anml,3371940,,,601.9094,137,,set_3,,3.698517,598.210883
,False,,,set_3_hadd_PA_minus,problem_429.anml,4133272,,,602.01188,137,,set_3,,3.975239,598.036641
,False,,,set_3_hadd_PA_minus,problem_388.anml,4811344,,,602.007691,137,,set_3,,4.737753,597.2699380000001
,False,,,set_3_hadd_PA_minus,problem_229.anml,4554540,,,602.00422,137,,set_3,,4.005536,597.998684
,False,,,set_3_hadd_PA_minus,problem_479.anml,3444812,,,601.9460869999999,137,,set_3,,3.478086,598.468001
,False,,,set_3_hadd_PA_minus,problem_490.anml,3770712,,,601.9726420000001,137,,set_3,,3.806174,598.166468
,False,,,set_3_hadd_PA_minus,problem_258.anml,4311492,,,602.005799,137,,set_3,,3.7643980000000004,598.241401
,False,,,set_3_hadd_PA_minus,problem_309.anml,5264432,,,602.0418480000001,137,,set_3,,5.0647,596.977148
,False,,,set_3_hadd_PA_minus,problem_216.anml,4120248,,,601.97169,137,,set_3,,4.342169,597.629521
,False,,,set_3_hadd_PA_minus,problem_175.anml,4410572,,,601.950002,137,,set_3,,4.1127839999999996,597.837218
,False,,,set_3_hadd_PA_minus,problem_394.anml,4088804,,,602.005296,137,,set_3,,3.8983559999999997,598.10694
,False,,,set_3_hadd_PA_minus,problem_308.anml,3595252,,,601.986223,137,,set_3,,4.124107,597.862116
,False,,,set_3_hadd_PA_minus,problem_357.anml,4534656,,,601.9997229999999,137,,set_3,,3.710442,598.289281
,False,,,set_3_hadd_PA_minus,problem_368.anml,4660088,,,602.0224559999999,137,,set_3,,4.444225,597.578231
,False,,,set_3_hadd_PA_minus,problem_410.anml,4066872,,,601.963874,137,,set_3,,3.824708,598.139166
,False,,,set_3_hadd_PA_minus,problem_402.anml,4066300,,,601.996885,137,,set_3,,3.558398,598.438487
